timestamp,category,variant,benchmark,model,split,method,seed,success_rate,success_rate_ci_low,success_rate_ci_high,worst_seed_sr,cvar_failure,avg_cost,llm_call_rate,ece,brier,alpha,epsilon,bundle_path
2026-04-26T16:05:28.967987,cvar_sweep,alpha_0_20_eps_0_40,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12201789892358436,0.2407492025419054,0.2,0.4,results/paper_experiments/cvar_sweep/alpha_0_20_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.967998,cvar_sweep,alpha_0_20_eps_0_40,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.2,0.4,results/paper_experiments/cvar_sweep/alpha_0_20_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.968001,cvar_sweep,alpha_0_20_eps_0_40,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.2,0.4,results/paper_experiments/cvar_sweep/alpha_0_20_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.968004,cvar_sweep,alpha_0_20_eps_0_40,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.2,0.4,results/paper_experiments/cvar_sweep/alpha_0_20_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.997338,cvar_sweep,alpha_0_30_eps_0_05,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.11216205320083215,0.239362777462327,0.3,0.05,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.997349,cvar_sweep,alpha_0_30_eps_0_05,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.3,0.05,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.997358,cvar_sweep,alpha_0_30_eps_0_05,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.3,0.05,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:28.997361,cvar_sweep,alpha_0_30_eps_0_05,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.3,0.05,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.022115,cvar_sweep,alpha_0_30_eps_0_10,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.11061461589295105,0.23739700169542857,0.3,0.1,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.022128,cvar_sweep,alpha_0_30_eps_0_10,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.3,0.1,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.022131,cvar_sweep,alpha_0_30_eps_0_10,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.3,0.1,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.022133,cvar_sweep,alpha_0_30_eps_0_10,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.3,0.1,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.049165,cvar_sweep,alpha_0_30_eps_0_20,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12586795349458318,0.23770694225759165,0.3,0.2,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.049177,cvar_sweep,alpha_0_30_eps_0_20,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.3,0.2,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.049180,cvar_sweep,alpha_0_30_eps_0_20,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.3,0.2,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.049183,cvar_sweep,alpha_0_30_eps_0_20,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.3,0.2,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.074545,cvar_sweep,alpha_0_30_eps_0_30,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12607178560360732,0.24270864355252392,0.3,0.3,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.074557,cvar_sweep,alpha_0_30_eps_0_30,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.3,0.3,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.074560,cvar_sweep,alpha_0_30_eps_0_30,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.3,0.3,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.074563,cvar_sweep,alpha_0_30_eps_0_30,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.3,0.3,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.103041,cvar_sweep,alpha_0_30_eps_0_40,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12620155726506838,0.24166935241346935,0.3,0.4,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.103054,cvar_sweep,alpha_0_30_eps_0_40,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.3,0.4,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.103058,cvar_sweep,alpha_0_30_eps_0_40,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.3,0.4,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.103060,cvar_sweep,alpha_0_30_eps_0_40,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.3,0.4,results/paper_experiments/cvar_sweep/alpha_0_30_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.129323,cvar_sweep,alpha_0_40_eps_0_05,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.11528847728629328,0.23763413640793213,0.4,0.05,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.129334,cvar_sweep,alpha_0_40_eps_0_05,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.4,0.05,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.129344,cvar_sweep,alpha_0_40_eps_0_05,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.4,0.05,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.129346,cvar_sweep,alpha_0_40_eps_0_05,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.4,0.05,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.154431,cvar_sweep,alpha_0_40_eps_0_10,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12825980096150302,0.2399128027787249,0.4,0.1,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.154455,cvar_sweep,alpha_0_40_eps_0_10,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.4,0.1,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.154464,cvar_sweep,alpha_0_40_eps_0_10,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.4,0.1,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.154472,cvar_sweep,alpha_0_40_eps_0_10,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.4,0.1,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.176502,cvar_sweep,alpha_0_40_eps_0_20,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.11569350038778267,0.240333323620207,0.4,0.2,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.176513,cvar_sweep,alpha_0_40_eps_0_20,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.4,0.2,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.176515,cvar_sweep,alpha_0_40_eps_0_20,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.4,0.2,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.176518,cvar_sweep,alpha_0_40_eps_0_20,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.4,0.2,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.201552,cvar_sweep,alpha_0_40_eps_0_30,all,all,test,r2v,0,0.9586352657004831,0.9513888888888888,0.9652777777777778,0.9586352657004831,0.041364734299516925,244.23067632850243,0.0728980271071136,0.09745670479246336,0.2612563989067037,0.4,0.3,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.201576,cvar_sweep,alpha_0_40_eps_0_30,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.4,0.3,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.201585,cvar_sweep,alpha_0_40_eps_0_30,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.4,0.3,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.201603,cvar_sweep,alpha_0_40_eps_0_30,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.4,0.3,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.225182,cvar_sweep,alpha_0_40_eps_0_40,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12384596544842759,0.24142728616675307,0.4,0.4,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.225204,cvar_sweep,alpha_0_40_eps_0_40,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.4,0.4,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.225212,cvar_sweep,alpha_0_40_eps_0_40,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.4,0.4,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.225219,cvar_sweep,alpha_0_40_eps_0_40,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.4,0.4,results/paper_experiments/cvar_sweep/alpha_0_40_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.248293,cvar_sweep,alpha_0_50_eps_0_05,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.13716024071636346,0.2424552242789379,0.5,0.05,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.248304,cvar_sweep,alpha_0_50_eps_0_05,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.5,0.05,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.248313,cvar_sweep,alpha_0_50_eps_0_05,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.5,0.05,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.248316,cvar_sweep,alpha_0_50_eps_0_05,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.5,0.05,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_05/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.265264,cvar_sweep,alpha_0_50_eps_0_10,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.12970585191054693,0.23849545342303427,0.5,0.1,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.265276,cvar_sweep,alpha_0_50_eps_0_10,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.5,0.1,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.265279,cvar_sweep,alpha_0_50_eps_0_10,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.5,0.1,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.265281,cvar_sweep,alpha_0_50_eps_0_10,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.5,0.1,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_10/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.283282,cvar_sweep,alpha_0_50_eps_0_20,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,0.11440256850707617,0.23949853388439044,0.5,0.2,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.283294,cvar_sweep,alpha_0_50_eps_0_20,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.5,0.2,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.283297,cvar_sweep,alpha_0_50_eps_0_20,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.5,0.2,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.283300,cvar_sweep,alpha_0_50_eps_0_20,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.5,0.2,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_20/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.298883,cvar_sweep,alpha_0_50_eps_0_30,all,all,test,r2v,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.17663043478261,4.245923913043478e-05,0.15230933884580733,0.24197952879599174,0.5,0.3,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.298896,cvar_sweep,alpha_0_50_eps_0_30,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.5,0.3,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.298899,cvar_sweep,alpha_0_50_eps_0_30,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.5,0.3,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.298901,cvar_sweep,alpha_0_50_eps_0_30,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.5,0.3,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_30/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.316601,cvar_sweep,alpha_0_50_eps_0_40,all,all,test,r2v,0,0.9586352657004831,0.9513888888888888,0.9652777777777778,0.9586352657004831,0.041364734299516925,244.23067632850243,0.0728980271071136,0.10173382294968464,0.2610369524078435,0.5,0.4,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.316624,cvar_sweep,alpha_0_50_eps_0_40,all,all,test,slm_only,0,0.8260869565217391,0.8134057971014492,0.8387681159420289,0.8260869565217391,0.17391304347826086,66.04347826086956,0.0,,,0.5,0.4,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.316632,cvar_sweep,alpha_0_50_eps_0_40,all,all,test,llm_only,0,1.0,1.0,1.0,1.0,0.0,3302.1739130434785,1.0,,,0.5,0.4,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.316639,cvar_sweep,alpha_0_50_eps_0_40,all,all,test,entropy_router,0,0.8342391304347826,0.8218599033816425,0.8469278381642512,0.8342391304347826,0.1657608695652174,70.68900966183575,0.0016041425981655289,,,0.5,0.4,results/paper_experiments/cvar_sweep/alpha_0_50_eps_0_40/structured_results/eval_unknown_noisy_2026-04-26.json
2026-04-26T16:05:29.345118,feature_ablation,all_features,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/all_features/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.371897,feature_ablation,entropy_only,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/entropy_only/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.402031,feature_ablation,logprob_only,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/logprob_only/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.434486,feature_ablation,no_entropy,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/no_entropy/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.460489,feature_ablation,no_verifier,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/no_verifier/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.490076,feature_ablation,step_context_only,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/step_context_only/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.518798,feature_ablation,verifier_only,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/verifier_only/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.547491,feature_ablation,verifier_plus_entropy,humaneval,qwen7,test,r2v,0,0.918918918918919,0.8963963963963963,0.9384384384384384,0.918918918918919,0.08108108108108103,10.891891891891891,0.0,0.16856752239294923,0.13142451830693064,,,results/paper_experiments/feature_ablation/humaneval/qwen7/verifier_plus_entropy/structured_results/eval_humaneval_noisy_2026-04-25.json
2026-04-26T16:05:29.575868,feature_ablation,all_features,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/all_features/structured_results/eval_textworld_noisy_2026-04-25.json
2026-04-26T16:05:29.604335,feature_ablation,entropy_only,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/entropy_only/structured_results/eval_textworld_noisy_2026-04-25.json
2026-04-26T16:05:29.622391,feature_ablation,logprob_only,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/logprob_only/structured_results/eval_textworld_noisy_2026-04-25.json
2026-04-26T16:05:29.647161,feature_ablation,no_entropy,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/no_entropy/structured_results/eval_textworld_noisy_2026-04-25.json
2026-04-26T16:05:29.674784,feature_ablation,no_verifier,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/no_verifier/structured_results/eval_textworld_noisy_2026-04-25.json
2026-04-26T16:05:29.705044,feature_ablation,step_context_only,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/step_context_only/structured_results/eval_textworld_noisy_2026-04-25.json
2026-04-26T16:05:29.733734,feature_ablation,verifier_only,textworld,qwen7,test,r2v,0,1.0,1.0,1.0,1.0,0.0,19.13612565445026,0.0,0.2319005872723706,0.05552555364781102,,,results/paper_experiments/feature_ablation/terminalbench/qwen7/verifier_only/structured_results/eval_textworld_noisy_2026-04-25.json
